Level 1,,
Command BMS plug-in charge,Bool,2350.4
Command BMS stop charging,Bool,2350.5
Isolation disable,Bool,2350.6
LED mode,Bool,2350.7
Change LED mode,Bool,2351
New pack ID,USInt,2352
Change pack ID,Bool,2353
CAN3 baud rate reduction,Bool,2353.1
Change baud rate,Bool,2353.2
Maximum number of packs per stack,USInt,2354
Change max number of packs per stack,Bool,2355
Passcode,USInt,2356
BMS[4],BMS(Xerotech),2358
CAN interface,USInt,2358
Device ID,USInt,2359
Rx,BMS_receive,2360
Hardware Version,UInt,2360
Software Version,Array[0..5] of Byte,2362
CAN ID of the device,USInt,2368
Maximum number of BMS per stack,USInt,2369
Number of active BMS per stack,USInt,2370
BMS System State,USInt,2371
System Fault,USInt,2372
CAN1 Status,USInt,2373
CAN3 Status,USInt,2374
Contactor State (neg bus bar),USInt,2375
Contactor State (pos bus bar),USInt,2376
Contactor State (pre-charge contactor),USInt,2377
Battery Health in percent,USInt,2378
State of Charge,Real,2380
DC Bus Voltage in V,Real,2384
Total Pack Current in A,Real,2388
Pack Voltage in V,Real,2392
Average Cell Temperature in C,Real,2396
Highest Cell Temperature in C,Real,2400
Lowest Cell Temperature in C,Real,2404
Inlet Coolant Pressure in PSI,Real,2408
Outlet Coolant Pressure in PSI,Real,2412
Remaining Energy in kWh,Real,2416
Maximum Charge Current (Motoring),Real,2420
Maximum Discharge Current (Motoring),Real,2424
Maximum Charge Power (Plug-in Charging),Real,2428
Maximum Charge Current (Plug-in Charging),Real,2432
Maximum Charge Power (Motoring),Real,2436
Maximum Discharge Power (Motoring),Real,2440
Battery in Charge State accumulator in minutes,UInt,2444
Expected time to empty in minutes,UInt,2446
Full Charge cycle counter,UInt,2448
Battery in Operational State accumulator in minutes,UInt,2450
Expected time to fully charged in minutes,UInt,2452
Request for heating,Bool,2454
Request for cooling,Bool,2454.1
Charging complete,Bool,2454.2
ISO active,Bool,2454.3
LED active,Bool,2454.4
CAN3 baud rate reduction,Bool,2454.5
Heartbeat,Bool,2454.6
Cell overvoltage fault,Bool,2454.7
Cell overvoltage warning,Bool,2455
Cell undervoltage fault,Bool,2455.1
Cell undervoltage warning,Bool,2455.2
End-of-life fault,Bool,2455.3
End-of-life warning,Bool,2455.4
HVIL fault,Bool,2455.5
BMS 24V supply overvoltage fault,Bool,2455.6
BMS 24V supply undervoltage fault,Bool,2455.7
Pack overcurrent fault while charging,Bool,2456
Pack overcurrent warning while charging,Bool,2456.1
Pack overcurrent fault while discharging,Bool,2456.2
Pack overcurrent warning while discharging,Bool,2456.3
Pack overtemperature fault,Bool,2456.4
Pack overtemperature warning,Bool,2456.5
Pack undertemperature warning,Bool,2456.6
Pack overvoltage fault,Bool,2456.7
Pack overvoltage warning,Bool,2457
Pack undervoltage fault,Bool,2457.1
Pack undervoltage warning,Bool,2457.2
Temperature difference fault,Bool,2457.3
Loss of power control fault,Bool,2457.4
Loss of power control warning,Bool,2457.5
Isolation fault,Bool,2457.6
Isolation warning,Bool,2457.7
Pack overcharge fault,Bool,2458
Pack overdischarge fault,Bool,2458.1
Inlet coolant overpressure warning,Bool,2458.2
Inlet coolant overpressure fault,Bool,2458.3
Outlet coolant overpressure warning,Bool,2458.4
Outlet coolant overpressure fault,Bool,2458.5
Tx,BMS_transmit,2460
Ambient Temperature in C,SInt,2460
State of Charge setpoint in percent,SInt,2461
Pack Voltage setpoint in V,Int,2462
Command BMS sleep mode,Bool,2464
Command BMS power up,Bool,2464.1
Command BMS power down,Bool,2464.2
Command BMS emergency,Bool,2464.3
Command BMS plug-in charge,Bool,2464.4
Command BMS stop charging,Bool,2464.5
Isolation disable,Bool,2464.6
LED mode,Bool,2464.7
Change LED mode,Bool,2465
New pack ID,USInt,2466
Change pack ID,Bool,2467
CAN3 baud rate reduction,Bool,2467.1
Change baud rate,Bool,2467.2
Maximum number of packs per stack,USInt,2468
Change max number of packs per stack,Bool,2469
Passcode,USInt,2470
BTMS,BTMS(Grayson),2472
Device ID,USInt,2472
Rx,BTMS_receive,2474
Operating Mode,USInt,2474
Pump Speed,USInt,2475
Fan Speed,USInt,2476
Inlet Temperature,Int,2478
Outlet Temperature,Int,2480
Target Temperature,Int,2482
Compressor Timer,USInt,2484
Protect Lock State,USInt,2485
Protect Timer,USInt,2486
Lock Timer,USInt,2487
Software Version,USInt,2488
Compressor HTCO State,USInt,2489
LPCO State,USInt,2490
HPCO State,USInt,2491
CPS State,USInt,2492
Fan1 HTCO State,USInt,2493
Heater HTCO State,USInt,2494
Level Sensor Switch State,USInt,2495
Fan1 MCB State,USInt,2496
Heater MCB State,USInt,2497
Compressor MCB State,USInt,2498
Pump MCB State,USInt,2499
Fan2 MCB State,USInt,2500
Fan2 HTCO State,USInt,2501
Pump Pressure Flow Switch,USInt,2502
Pump State,USInt,2503
Fan State,USInt,2504
Heater State,USInt,2505
Compressor State,USInt,2506
Inlet Temp Sensor State,USInt,2507
Outlet Temp Sensor State,USInt,2508
Temp Plausibility Error,USInt,2509
F1 Refrigerant circuit over-pressure,Bool,2510
F2 Refrigerant circuit under-pressure,Bool,2510.1
F3 Compressor over-temperature,Bool,2510.2
F4 Heater over-temperature,Bool,2510.3
F5 Fan 1 over-temperature,Bool,2510.4
F6 Inlet temperature sensor open circuit,Bool,2510.5
F7 Inlet temperature sensor short circuit,Bool,2510.6
F8 Outlet temperature sensor open circuit,Bool,2510.7
F9 Outlet temperature sensor short circuit,Bool,2511
F10 Temperatures disagree (not plausible),Bool,2511.1
F11 Cooling prohibited due to low temperature,Bool,2511.2
F12 Heating prohibited due to high temperature,Bool,2511.3
F13 Pump incorrect speed,Bool,2511.4
F14 Pump communications fault,Bool,2511.5
F15 Pump fault (CAN),Bool,2511.6
F16 Compressor circuit breaker,Bool,2511.7
F17 Heater circuit breaker,Bool,2512
F18 Fan 1 circuit breaker,Bool,2512.1
F19 Not implemented,Bool,2512.2
F20 Coolant level fault (Level sensor switch),Bool,2512.3
F21 Fan 2 Over-temperature,Bool,2512.4
F22 Fan 2 circuit breaker,Bool,2512.5
F23 Not implemented,Bool,2512.6
F24 Pump circuit breaker,Bool,2512.7
F25 Flow rate fault (Pump Pressure_Flow Switch Fault),Bool,2513
F26 Not implemented,Bool,2513.1
Tx,BTMS_transmit,2514
ModeRequest,USInt,2514
SetpointRequestDegC,Int,2516
PumpSpeedRequestPercent,Int,2518
,,
,,
,,
,,
,,
Level 7,,
Name,Data Type,Offset
Battery Stacks,"Array[1..5] of ""Battery Stack""",0
Battery Stacks[1],Battery Stack,0
BMS,"Array[1..4] of ""BMS(Xerotech)""",0
BMS[1],BMS(Xerotech),0
CAN interface,USInt,0
Device ID,USInt,1
Rx,BMS_receive,2
Hardware Version,UInt,2
Software Version,Array[0..5] of Byte,4
Software Version[0],Byte,4
Software Version[1],Byte,5
Software Version[2],Byte,6
Software Version[3],Byte,7
Software Version[4],Byte,8
Software Version[5],Byte,9
CAN ID of the device,USInt,10
Maximum number of BMS per stack,USInt,11
Number of active BMS per stack,USInt,12
BMS System State,USInt,13
System Fault,USInt,14
CAN1 Status,USInt,15
CAN3 Status,USInt,16
Contactor State (neg bus bar),USInt,17
Contactor State (pos bus bar),USInt,18
Contactor State (pre-charge contactor),USInt,19
Battery Health in percent,USInt,20
State of Charge,Real,22
DC Bus Voltage in V,Real,26
Total Pack Current in A,Real,30
Pack Voltage in V,Real,34
Average Cell Temperature in C,Real,38
Highest Cell Temperature in C,Real,42
Lowest Cell Temperature in C,Real,46
Inlet Coolant Pressure in PSI,Real,50
Outlet Coolant Pressure in PSI,Real,54
Remaining Energy in kWh,Real,58
Maximum Charge Current (Motoring),Real,62
Maximum Discharge Current (Motoring),Real,66
Maximum Charge Power (Plug-in Charging),Real,70
Maximum Charge Current (Plug-in Charging),Real,74
Maximum Charge Power (Motoring),Real,78
Maximum Discharge Power (Motoring),Real,82
Battery in Charge State accumulator in minutes,UInt,86
Expected time to empty in minutes,UInt,88
Full Charge cycle counter,UInt,90
Battery in Operational State accumulator in minutes,UInt,92
Expected time to fully charged in minutes,UInt,94
Request for heating,Bool,96
Request for cooling,Bool,96.1
Charging complete,Bool,96.2
ISO active,Bool,96.3
LED active,Bool,96.4
CAN3 baud rate reduction,Bool,96.5
Heartbeat,Bool,96.6
Cell overvoltage fault,Bool,96.7
Cell overvoltage warning,Bool,97
Cell undervoltage fault,Bool,97.1
Cell undervoltage warning,Bool,97.2
End-of-life fault,Bool,97.3
End-of-life warning,Bool,97.4
HVIL fault,Bool,97.5
BMS 24V supply overvoltage fault,Bool,97.6
BMS 24V supply undervoltage fault,Bool,97.7
Pack overcurrent fault while charging,Bool,98
Pack overcurrent warning while charging,Bool,98.1
Pack overcurrent fault while discharging,Bool,98.2
Pack overcurrent warning while discharging,Bool,98.3
Pack overtemperature fault,Bool,98.4
Pack overtemperature warning,Bool,98.5
Pack undertemperature warning,Bool,98.6
Pack overvoltage fault,Bool,98.7
Pack overvoltage warning,Bool,99
Pack undervoltage fault,Bool,99.1
Pack undervoltage warning,Bool,99.2
Temperature difference fault,Bool,99.3
Loss of power control fault,Bool,99.4
Loss of power control warning,Bool,99.5
Isolation fault,Bool,99.6
Isolation warning,Bool,99.7
Pack overcharge fault,Bool,100
Pack overdischarge fault,Bool,100.1
Inlet coolant overpressure warning,Bool,100.2
Inlet coolant overpressure fault,Bool,100.3
Outlet coolant overpressure warning,Bool,100.4
Outlet coolant overpressure fault,Bool,100.5
Tx,BMS_transmit,102
Ambient Temperature in C,SInt,102
State of Charge setpoint in percent,SInt,103
Pack Voltage setpoint in V,Int,104
Command BMS sleep mode,Bool,106
Command BMS power up,Bool,106.1
Command BMS power down,Bool,106.2
Command BMS emergency,Bool,106.3
Command BMS plug-in charge,Bool,106.4
Command BMS stop charging,Bool,106.5
Isolation disable,Bool,106.6
LED mode,Bool,106.7
Change LED mode,Bool,107
New pack ID,USInt,108
Change pack ID,Bool,109
CAN3 baud rate reduction,Bool,109.1
Change baud rate,Bool,109.2
Maximum number of packs per stack,USInt,110
Change max number of packs per stack,Bool,111
Passcode,USInt,112
BMS[2],BMS(Xerotech),114
CAN interface,USInt,114
Device ID,USInt,115
Rx,BMS_receive,116
Hardware Version,UInt,116
Software Version,Array[0..5] of Byte,118
Software Version[0],Byte,118
Software Version[1],Byte,119
Software Version[2],Byte,120
Software Version[3],Byte,121
Software Version[4],Byte,122
Software Version[5],Byte,123
CAN ID of the device,USInt,124
Maximum number of BMS per stack,USInt,125
Number of active BMS per stack,USInt,126
BMS System State,USInt,127
System Fault,USInt,128
CAN1 Status,USInt,129
CAN3 Status,USInt,130
Contactor State (neg bus bar),USInt,131
Contactor State (pos bus bar),USInt,132
Contactor State (pre-charge contactor),USInt,133
Battery Health in percent,USInt,134
State of Charge,Real,136
DC Bus Voltage in V,Real,140
Total Pack Current in A,Real,144
Pack Voltage in V,Real,148
Average Cell Temperature in C,Real,152
Highest Cell Temperature in C,Real,156
Lowest Cell Temperature in C,Real,160
Inlet Coolant Pressure in PSI,Real,164
Outlet Coolant Pressure in PSI,Real,168
Remaining Energy in kWh,Real,172
Maximum Charge Current (Motoring),Real,176
Maximum Discharge Current (Motoring),Real,180
Maximum Charge Power (Plug-in Charging),Real,184
Maximum Charge Current (Plug-in Charging),Real,188
Maximum Charge Power (Motoring),Real,192
Maximum Discharge Power (Motoring),Real,196
Battery in Charge State accumulator in minutes,UInt,200
Expected time to empty in minutes,UInt,202
Full Charge cycle counter,UInt,204
Battery in Operational State accumulator in minutes,UInt,206
Expected time to fully charged in minutes,UInt,208
Request for heating,Bool,210
Request for cooling,Bool,210.1
Charging complete,Bool,210.2
ISO active,Bool,210.3
LED active,Bool,210.4
CAN3 baud rate reduction,Bool,210.5
Heartbeat,Bool,210.6
Cell overvoltage fault,Bool,210.7
Cell overvoltage warning,Bool,211
Cell undervoltage fault,Bool,211.1
Cell undervoltage warning,Bool,211.2
End-of-life fault,Bool,211.3
End-of-life warning,Bool,211.4
HVIL fault,Bool,211.5
BMS 24V supply overvoltage fault,Bool,211.6
BMS 24V supply undervoltage fault,Bool,211.7
Pack overcurrent fault while charging,Bool,212
Pack overcurrent warning while charging,Bool,212.1
Pack overcurrent fault while discharging,Bool,212.2
Pack overcurrent warning while discharging,Bool,212.3
Pack overtemperature fault,Bool,212.4
Pack overtemperature warning,Bool,212.5
Pack undertemperature warning,Bool,212.6
Pack overvoltage fault,Bool,212.7
Pack overvoltage warning,Bool,213
Pack undervoltage fault,Bool,213.1
Pack undervoltage warning,Bool,213.2
Temperature difference fault,Bool,213.3
Loss of power control fault,Bool,213.4
Loss of power control warning,Bool,213.5
Isolation fault,Bool,213.6
Isolation warning,Bool,213.7
Pack overcharge fault,Bool,214
Pack overdischarge fault,Bool,214.1
Inlet coolant overpressure warning,Bool,214.2
Inlet coolant overpressure fault,Bool,214.3
Outlet coolant overpressure warning,Bool,214.4
Outlet coolant overpressure fault,Bool,214.5
Tx,BMS_transmit,216
Ambient Temperature in C,SInt,216
State of Charge setpoint in percent,SInt,217
Pack Voltage setpoint in V,Int,218
Command BMS sleep mode,Bool,220
Command BMS power up,Bool,220.1
Command BMS power down,Bool,220.2
Command BMS emergency,Bool,220.3
Command BMS plug-in charge,Bool,220.4
Command BMS stop charging,Bool,220.5
Isolation disable,Bool,220.6
LED mode,Bool,220.7
Change LED mode,Bool,221
New pack ID,USInt,222
Change pack ID,Bool,223
CAN3 baud rate reduction,Bool,223.1
Change baud rate,Bool,223.2
Maximum number of packs per stack,USInt,224
Change max number of packs per stack,Bool,225
Passcode,USInt,226
BMS[3],BMS(Xerotech),228
CAN interface,USInt,228
Device ID,USInt,229
Rx,BMS_receive,230
Hardware Version,UInt,230
Software Version,Array[0..5] of Byte,232
Software Version[0],Byte,232
Software Version[1],Byte,233
Software Version[2],Byte,234
Software Version[3],Byte,235
Software Version[4],Byte,236
Software Version[5],Byte,237
CAN ID of the device,USInt,238
Maximum number of BMS per stack,USInt,239
Number of active BMS per stack,USInt,240
BMS System State,USInt,241
System Fault,USInt,242
CAN1 Status,USInt,243
CAN3 Status,USInt,244
Contactor State (neg bus bar),USInt,245
Contactor State (pos bus bar),USInt,246
Contactor State (pre-charge contactor),USInt,247
Battery Health in percent,USInt,248
State of Charge,Real,250
DC Bus Voltage in V,Real,254
Total Pack Current in A,Real,258
Pack Voltage in V,Real,262
Average Cell Temperature in C,Real,266
Highest Cell Temperature in C,Real,270
Lowest Cell Temperature in C,Real,274
Inlet Coolant Pressure in PSI,Real,278
Outlet Coolant Pressure in PSI,Real,282
Remaining Energy in kWh,Real,286
Maximum Charge Current (Motoring),Real,290
Maximum Discharge Current (Motoring),Real,294
Maximum Charge Power (Plug-in Charging),Real,298
Maximum Charge Current (Plug-in Charging),Real,302
Maximum Charge Power (Motoring),Real,306
Maximum Discharge Power (Motoring),Real,310
Battery in Charge State accumulator in minutes,UInt,314
Expected time to empty in minutes,UInt,316
Full Charge cycle counter,UInt,318
Battery in Operational State accumulator in minutes,UInt,320
Expected time to fully charged in minutes,UInt,322
Request for heating,Bool,324
Request for cooling,Bool,324.1
Charging complete,Bool,324.2
ISO active,Bool,324.3
LED active,Bool,324.4
CAN3 baud rate reduction,Bool,324.5
Heartbeat,Bool,324.6
Cell overvoltage fault,Bool,324.7
Cell overvoltage warning,Bool,325
Cell undervoltage fault,Bool,325.1
Cell undervoltage warning,Bool,325.2
End-of-life fault,Bool,325.3
End-of-life warning,Bool,325.4
HVIL fault,Bool,325.5
BMS 24V supply overvoltage fault,Bool,325.6
BMS 24V supply undervoltage fault,Bool,325.7
Pack overcurrent fault while charging,Bool,326
Pack overcurrent warning while charging,Bool,326.1
Pack overcurrent fault while discharging,Bool,326.2
Pack overcurrent warning while discharging,Bool,326.3
Pack overtemperature fault,Bool,326.4
Pack overtemperature warning,Bool,326.5
Pack undertemperature warning,Bool,326.6
Pack overvoltage fault,Bool,326.7
Pack overvoltage warning,Bool,327
Pack undervoltage fault,Bool,327.1
Pack undervoltage warning,Bool,327.2
Temperature difference fault,Bool,327.3
Loss of power control fault,Bool,327.4
Loss of power control warning,Bool,327.5
Isolation fault,Bool,327.6
Isolation warning,Bool,327.7
Pack overcharge fault,Bool,328
Pack overdischarge fault,Bool,328.1
Inlet coolant overpressure warning,Bool,328.2
Inlet coolant overpressure fault,Bool,328.3
Outlet coolant overpressure warning,Bool,328.4
Outlet coolant overpressure fault,Bool,328.5
Tx,BMS_transmit,330
Ambient Temperature in C,SInt,330
State of Charge setpoint in percent,SInt,331
Pack Voltage setpoint in V,Int,332
Command BMS sleep mode,Bool,334
Command BMS power up,Bool,334.1
Command BMS power down,Bool,334.2
Command BMS emergency,Bool,334.3
Command BMS plug-in charge,Bool,334.4
Command BMS stop charging,Bool,334.5
Isolation disable,Bool,334.6
LED mode,Bool,334.7
Change LED mode,Bool,335
New pack ID,USInt,336
Change pack ID,Bool,337
CAN3 baud rate reduction,Bool,337.1
Change baud rate,Bool,337.2
Maximum number of packs per stack,USInt,338
Change max number of packs per stack,Bool,339
Passcode,USInt,340
BMS[4],BMS(Xerotech),342
CAN interface,USInt,342
Device ID,USInt,343
Rx,BMS_receive,344
Hardware Version,UInt,344
Software Version,Array[0..5] of Byte,346
Software Version[0],Byte,346
Software Version[1],Byte,347
Software Version[2],Byte,348
Software Version[3],Byte,349
Software Version[4],Byte,350
Software Version[5],Byte,351
CAN ID of the device,USInt,352
Maximum number of BMS per stack,USInt,353
Number of active BMS per stack,USInt,354
BMS System State,USInt,355
System Fault,USInt,356
CAN1 Status,USInt,357
CAN3 Status,USInt,358
Contactor State (neg bus bar),USInt,359
Contactor State (pos bus bar),USInt,360
Contactor State (pre-charge contactor),USInt,361
Battery Health in percent,USInt,362
State of Charge,Real,364
DC Bus Voltage in V,Real,368
Total Pack Current in A,Real,372
Pack Voltage in V,Real,376
Average Cell Temperature in C,Real,380
Highest Cell Temperature in C,Real,384
Lowest Cell Temperature in C,Real,388
Inlet Coolant Pressure in PSI,Real,392
Outlet Coolant Pressure in PSI,Real,396
Remaining Energy in kWh,Real,400
Maximum Charge Current (Motoring),Real,404
Maximum Discharge Current (Motoring),Real,408
Maximum Charge Power (Plug-in Charging),Real,412
Maximum Charge Current (Plug-in Charging),Real,416
Maximum Charge Power (Motoring),Real,420
Maximum Discharge Power (Motoring),Real,424
Battery in Charge State accumulator in minutes,UInt,428
Expected time to empty in minutes,UInt,430
Full Charge cycle counter,UInt,432
Battery in Operational State accumulator in minutes,UInt,434
Expected time to fully charged in minutes,UInt,436
Request for heating,Bool,438
Request for cooling,Bool,438.1
Charging complete,Bool,438.2
ISO active,Bool,438.3
LED active,Bool,438.4
CAN3 baud rate reduction,Bool,438.5
Heartbeat,Bool,438.6
Cell overvoltage fault,Bool,438.7
Cell overvoltage warning,Bool,439
Cell undervoltage fault,Bool,439.1
Cell undervoltage warning,Bool,439.2
End-of-life fault,Bool,439.3
End-of-life warning,Bool,439.4
HVIL fault,Bool,439.5
BMS 24V supply overvoltage fault,Bool,439.6
BMS 24V supply undervoltage fault,Bool,439.7
Pack overcurrent fault while charging,Bool,440
Pack overcurrent warning while charging,Bool,440.1
Pack overcurrent fault while discharging,Bool,440.2
Pack overcurrent warning while discharging,Bool,440.3
Pack overtemperature fault,Bool,440.4
Pack overtemperature warning,Bool,440.5
Pack undertemperature warning,Bool,440.6
Pack overvoltage fault,Bool,440.7
Pack overvoltage warning,Bool,441
Pack undervoltage fault,Bool,441.1
Pack undervoltage warning,Bool,441.2
Temperature difference fault,Bool,441.3
Loss of power control fault,Bool,441.4
Loss of power control warning,Bool,441.5
Isolation fault,Bool,441.6
Isolation warning,Bool,441.7
Pack overcharge fault,Bool,442
Pack overdischarge fault,Bool,442.1
Inlet coolant overpressure warning,Bool,442.2
Inlet coolant overpressure fault,Bool,442.3
Outlet coolant overpressure warning,Bool,442.4
Outlet coolant overpressure fault,Bool,442.5
Tx,BMS_transmit,444
Ambient Temperature in C,SInt,444
State of Charge setpoint in percent,SInt,445
Pack Voltage setpoint in V,Int,446
Command BMS sleep mode,Bool,448
Command BMS power up,Bool,448.1
Command BMS power down,Bool,448.2
Command BMS emergency,Bool,448.3
Command BMS plug-in charge,Bool,448.4
Command BMS stop charging,Bool,448.5
Isolation disable,Bool,448.6
LED mode,Bool,448.7
Change LED mode,Bool,449
New pack ID,USInt,450
Change pack ID,Bool,451
CAN3 baud rate reduction,Bool,451.1
Change baud rate,Bool,451.2
Maximum number of packs per stack,USInt,452
Change max number of packs per stack,Bool,453
Passcode,USInt,454
BTMS,BTMS(Grayson),456
Device ID,USInt,456
Rx,BTMS_receive,458
Operating Mode,USInt,458
Pump Speed,USInt,459
Fan Speed,USInt,460
Inlet Temperature,Int,462
Outlet Temperature,Int,464
Target Temperature,Int,466
Compressor Timer,USInt,468
Protect Lock State,USInt,469
Protect Timer,USInt,470
Lock Timer,USInt,471
Software Version,USInt,472
Compressor HTCO State,USInt,473
LPCO State,USInt,474
HPCO State,USInt,475
CPS State,USInt,476
Fan1 HTCO State,USInt,477
Heater HTCO State,USInt,478
Level Sensor Switch State,USInt,479
Fan1 MCB State,USInt,480
Heater MCB State,USInt,481
Compressor MCB State,USInt,482
Pump MCB State,USInt,483
Fan2 MCB State,USInt,484
Fan2 HTCO State,USInt,485
Pump Pressure Flow Switch,USInt,486
Pump State,USInt,487
Fan State,USInt,488
Heater State,USInt,489
Compressor State,USInt,490
Inlet Temp Sensor State,USInt,491
Outlet Temp Sensor State,USInt,492
Temp Plausibility Error,USInt,493
F1 Refrigerant circuit over-pressure,Bool,494
F2 Refrigerant circuit under-pressure,Bool,494.1
F3 Compressor over-temperature,Bool,494.2
F4 Heater over-temperature,Bool,494.3
F5 Fan 1 over-temperature,Bool,494.4
F6 Inlet temperature sensor open circuit,Bool,494.5
F7 Inlet temperature sensor short circuit,Bool,494.6
F8 Outlet temperature sensor open circuit,Bool,494.7
F9 Outlet temperature sensor short circuit,Bool,495
F10 Temperatures disagree (not plausible),Bool,495.1
F11 Cooling prohibited due to low temperature,Bool,495.2
F12 Heating prohibited due to high temperature,Bool,495.3
F13 Pump incorrect speed,Bool,495.4
F14 Pump communications fault,Bool,495.5
F15 Pump fault (CAN),Bool,495.6
F16 Compressor circuit breaker,Bool,495.7
F17 Heater circuit breaker,Bool,496
F18 Fan 1 circuit breaker,Bool,496.1
F19 Not implemented,Bool,496.2
F20 Coolant level fault (Level sensor switch),Bool,496.3
F21 Fan 2 Over-temperature,Bool,496.4
F22 Fan 2 circuit breaker,Bool,496.5
F23 Not implemented,Bool,496.6
F24 Pump circuit breaker,Bool,496.7
F25 Flow rate fault (Pump Pressure_Flow Switch Fault),Bool,497
F26 Not implemented,Bool,497.1
Tx,BTMS_transmit,498
ModeRequest,USInt,498
SetpointRequestDegC,Int,500
PumpSpeedRequestPercent,Int,502
Battery Stacks[2],Battery Stack,504
BMS,"Array[1..4] of ""BMS(Xerotech)""",504
BMS[1],BMS(Xerotech),504
CAN interface,USInt,504
Device ID,USInt,505
Rx,BMS_receive,506
Hardware Version,UInt,506
Software Version,Array[0..5] of Byte,508
Software Version[0],Byte,508
Software Version[1],Byte,509
Software Version[2],Byte,510
Software Version[3],Byte,511
Software Version[4],Byte,512
Software Version[5],Byte,513
CAN ID of the device,USInt,514
Maximum number of BMS per stack,USInt,515
Number of active BMS per stack,USInt,516
BMS System State,USInt,517
System Fault,USInt,518
CAN1 Status,USInt,519
CAN3 Status,USInt,520
Contactor State (neg bus bar),USInt,521
Contactor State (pos bus bar),USInt,522
Contactor State (pre-charge contactor),USInt,523
Battery Health in percent,USInt,524
State of Charge,Real,526
DC Bus Voltage in V,Real,530
Total Pack Current in A,Real,534
Pack Voltage in V,Real,538
Average Cell Temperature in C,Real,542
Highest Cell Temperature in C,Real,546
Lowest Cell Temperature in C,Real,550
Inlet Coolant Pressure in PSI,Real,554
Outlet Coolant Pressure in PSI,Real,558
Remaining Energy in kWh,Real,562
Maximum Charge Current (Motoring),Real,566
Maximum Discharge Current (Motoring),Real,570
Maximum Charge Power (Plug-in Charging),Real,574
Maximum Charge Current (Plug-in Charging),Real,578
Maximum Charge Power (Motoring),Real,582
Maximum Discharge Power (Motoring),Real,586
Battery in Charge State accumulator in minutes,UInt,590
Expected time to empty in minutes,UInt,592
Full Charge cycle counter,UInt,594
Battery in Operational State accumulator in minutes,UInt,596
Expected time to fully charged in minutes,UInt,598
Request for heating,Bool,600
Request for cooling,Bool,600.1
Charging complete,Bool,600.2
ISO active,Bool,600.3
LED active,Bool,600.4
CAN3 baud rate reduction,Bool,600.5
Heartbeat,Bool,600.6
Cell overvoltage fault,Bool,600.7
Cell overvoltage warning,Bool,601
Cell undervoltage fault,Bool,601.1
Cell undervoltage warning,Bool,601.2
End-of-life fault,Bool,601.3
End-of-life warning,Bool,601.4
HVIL fault,Bool,601.5
BMS 24V supply overvoltage fault,Bool,601.6
BMS 24V supply undervoltage fault,Bool,601.7
Pack overcurrent fault while charging,Bool,602
Pack overcurrent warning while charging,Bool,602.1
Pack overcurrent fault while discharging,Bool,602.2
Pack overcurrent warning while discharging,Bool,602.3
Pack overtemperature fault,Bool,602.4
Pack overtemperature warning,Bool,602.5
Pack undertemperature warning,Bool,602.6
Pack overvoltage fault,Bool,602.7
Pack overvoltage warning,Bool,603
Pack undervoltage fault,Bool,603.1
Pack undervoltage warning,Bool,603.2
Temperature difference fault,Bool,603.3
Loss of power control fault,Bool,603.4
Loss of power control warning,Bool,603.5
Isolation fault,Bool,603.6
Isolation warning,Bool,603.7
Pack overcharge fault,Bool,604
Pack overdischarge fault,Bool,604.1
Inlet coolant overpressure warning,Bool,604.2
Inlet coolant overpressure fault,Bool,604.3
Outlet coolant overpressure warning,Bool,604.4
Outlet coolant overpressure fault,Bool,604.5
Tx,BMS_transmit,606
Ambient Temperature in C,SInt,606
State of Charge setpoint in percent,SInt,607
Pack Voltage setpoint in V,Int,608
Command BMS sleep mode,Bool,610
Command BMS power up,Bool,610.1
Command BMS power down,Bool,610.2
Command BMS emergency,Bool,610.3
Command BMS plug-in charge,Bool,610.4
Command BMS stop charging,Bool,610.5
Isolation disable,Bool,610.6
LED mode,Bool,610.7
Change LED mode,Bool,611
New pack ID,USInt,612
Change pack ID,Bool,613
CAN3 baud rate reduction,Bool,613.1
Change baud rate,Bool,613.2
Maximum number of packs per stack,USInt,614
Change max number of packs per stack,Bool,615
Passcode,USInt,616
BMS[2],BMS(Xerotech),618
CAN interface,USInt,618
Device ID,USInt,619
Rx,BMS_receive,620
Hardware Version,UInt,620
Software Version,Array[0..5] of Byte,622
Software Version[0],Byte,622
Software Version[1],Byte,623
Software Version[2],Byte,624
Software Version[3],Byte,625
Software Version[4],Byte,626
Software Version[5],Byte,627
CAN ID of the device,USInt,628
Maximum number of BMS per stack,USInt,629
Number of active BMS per stack,USInt,630
BMS System State,USInt,631
System Fault,USInt,632
CAN1 Status,USInt,633
CAN3 Status,USInt,634
Contactor State (neg bus bar),USInt,635
Contactor State (pos bus bar),USInt,636
Contactor State (pre-charge contactor),USInt,637
Battery Health in percent,USInt,638
State of Charge,Real,640
DC Bus Voltage in V,Real,644
Total Pack Current in A,Real,648
Pack Voltage in V,Real,652
Average Cell Temperature in C,Real,656
Highest Cell Temperature in C,Real,660
Lowest Cell Temperature in C,Real,664
Inlet Coolant Pressure in PSI,Real,668
Outlet Coolant Pressure in PSI,Real,672
Remaining Energy in kWh,Real,676
Maximum Charge Current (Motoring),Real,680
Maximum Discharge Current (Motoring),Real,684
Maximum Charge Power (Plug-in Charging),Real,688
Maximum Charge Current (Plug-in Charging),Real,692
Maximum Charge Power (Motoring),Real,696
Maximum Discharge Power (Motoring),Real,700
Battery in Charge State accumulator in minutes,UInt,704
